customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Feedback
8845-LWKGE,0,0,1,1,-0.0965540357978854,1,0,0,0,0,2,2,2,0,1,1,2,-0.0086975949197961,-0.131016588049239,0,"Service is okay, nothing special."
1577-HKTFG,0,0,1,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,0,0,0,-1.4993295040688086,-0.7178756143438708,1,
8752-STIVR,0,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,1,2,0.4732235351283796,-0.8735855207413105,1,Overpricd but good speed.
0691-NIKRI,0,0,0,0,0.3106496014024181,1,2,1,0,0,2,2,2,2,1,1,1,1.3689321182179202,0.9064828889263864,0,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
5022-JNQEQ,0,0,1,1,-0.9516816739185228,1,0,1,0,0,0,2,0,0,0,1,2,0.3685303241179136,-0.721561970222574,0,"No complaints, no praises."
4558-FANTW,0,0,1,1,-0.62591876415828,1,0,1,2,0,0,2,2,0,0,0,2,0.9003053641710731,-0.3123323197119226,1,"Service is okay, nothing special."
3249-VHRIP,0,0,0,0,1.2064976032430856,0,1,0,0,2,2,0,0,2,2,1,1,-0.7033287409892356,0.206075271972777,0,"Worst service ever, totally disappointed."
3736-BLEPA,1,0,0,0,-0.1779947632379461,1,0,1,0,2,0,2,2,0,1,1,0,0.8803638001690798,0.0890610653080722,0,
4701-LKOZD,0,0,0,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,0,1,0.830509890164096,1.803569732701826,0,"Very satisfied, keep it up!"
6603-QWSPR,0,0,0,0,0.5549717837226001,1,0,1,0,2,2,2,2,2,2,1,0,1.3174164112127704,1.1576848643733475,0,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
9921-QFQUL,0,0,1,0,-0.3815965818380978,1,2,1,0,0,2,0,0,2,0,0,3,0.8438042661654253,-0.1046160992412807,0,"It's fine, gets the job done."
1929-ZCBHE,1,0,1,1,0.5956921474426305,0,1,0,2,0,2,2,0,0,1,0,2,-0.8130073430001998,-0.2150522576912936,0,"Speed mast hai, par thoda expensive hai."
4378-MYPGO,1,0,1,1,1.4508197855632678,1,0,1,2,2,2,0,2,2,2,1,0,1.3456669602155942,2.1593803339522277,0,"Very satisfied, keep it up!"
8651-ENBZX,0,1,0,0,1.125056875803025,1,2,1,0,0,2,2,2,2,1,1,2,1.3705939152180862,1.8363275298515,1,"Speed so fast, I can watch paint dry."
4129-LYCOI,0,0,0,1,1.4100994218432374,1,2,1,0,2,0,2,2,2,2,1,2,1.304122035211441,2.10017790002,0,"Average experience, could improve."
7798-JVXYM,0,0,0,0,-0.748079855318371,1,0,0,0,0,0,2,2,2,0,1,2,0.1624674960973147,-0.6006406678061896,0,
8647-SDTWQ,1,0,1,1,1.002895784642934,1,2,1,0,0,0,0,0,0,0,1,2,0.3170146171127639,0.7666000314213433,0,"It's fine, gets the job done."
2696-ECXKC,0,0,1,1,0.9214550572028734,1,2,1,2,0,0,0,2,2,1,0,3,1.2010906212011416,1.398026438069878,0,Customer support bahut acha hai 👍
2081-KJSQF,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,-0.998480140871267,0,"Average experience, could improve."
7623-TRNQN,1,0,0,1,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,1,3,-0.4939423189683041,-0.985390266403776,1,Customer support is useless…
3323-CPBWR,1,0,0,0,-0.3815965818380978,1,2,1,0,0,2,2,2,0,0,1,1,1.068146861187852,-0.0867361695302053,0,
9330-IJWIO,0,0,0,0,-0.7888002190384014,1,2,1,2,0,0,0,2,2,0,1,2,1.182810854199314,-0.4075153529392773,1,Ughh... why me? 😒
3384-CTMSF,1,0,1,0,0.5956921474426305,1,2,1,0,2,2,0,2,2,0,1,2,1.307445629211773,1.259644611701073,0,
0902-RFHOF,1,0,0,0,0.2292088739623573,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.6850957432068991,0,"Speed so fast, I can watch paint dry."
9286-DOJGF,0,1,1,0,0.2292088739623573,1,2,1,0,0,0,0,0,0,0,1,0,0.3386179781149237,0.25956054319492,1,"No complaints, no praises."
6048-QBXKL,0,1,0,0,-1.2367242199587352,1,2,0,0,2,0,0,0,0,0,1,1,-0.2729233179462098,-0.955215125767924,0,"It's fine, gets the job done."
9661-MHUMO,1,1,1,1,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,1,1,-0.5155456799704636,-0.9856772282386452,1,Ths is the worst experiance ever!
7718-RXDGG,1,0,1,0,-0.7073594915983407,1,0,1,0,0,0,0,0,0,0,1,0,0.1275697590938257,-0.5179956593638855,0,Overpricd but good speed.
1025-FALIX,0,0,0,0,-0.2594354906780068,1,0,1,0,0,0,0,0,0,0,1,1,0.142525932095321,-0.2058474049881843,0,"Speed mast hai, par thoda expensive hai."
3451-VAWLI,0,0,1,1,0.1070477828022663,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.6849632992831133,0,"Terrible experience, always disconnects 😡"
3407-QGWLG,1,0,0,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.4860351280674795,-0.9741104588946904,0,Customer support is useless…
1842-EZJMK,1,0,1,1,0.7178532386027215,1,2,1,0,2,0,2,2,2,0,0,2,1.2941512532104444,1.231345759985519,1,Best customer service ever!!
2347-WKKAE,1,0,1,0,0.3920903288424788,1,2,1,2,0,2,0,0,2,0,1,2,0.9850570111795456,0.7649444823740215,0,😤😤😤
8735-DCXNF,1,0,1,0,-0.9109613101984924,1,0,0,2,0,0,2,0,0,0,1,1,-0.3261008219515255,-0.7562843522417365,0,Customer support is useless…
3214-IYUUQ,0,0,1,0,1.1657772395230557,1,0,1,2,2,0,2,0,2,1,0,0,0.96179185317722,1.579960241376895,0,"Slow internet, drops frequently."
1936-UAFEH,0,0,0,0,1.4508197855632678,1,2,1,2,2,0,2,2,2,2,0,1,1.5118466602322065,2.206265482972381,0,Servce is good but cn get bettr.
3587-PMCOY,1,0,0,0,-0.9109613101984924,1,0,1,2,0,2,0,2,2,1,1,2,1.1346187411944968,-0.5372662502747112,0,"Provider cares so much, especially when you pay bills."
8079-XRJRS,1,0,1,0,1.3286586944031769,1,2,1,2,2,2,0,0,0,1,0,2,0.830509890164096,1.539741436520624,1,"Service is okay, nothing special."
1027-LKKQQ,0,0,1,1,1.6137012404433893,1,0,0,2,0,2,2,2,2,2,1,0,0.5214156481331973,1.5915049367335523,0,Fast and reliable connection 👍
7148-XZPHA,1,0,1,1,0.9214550572028734,1,0,1,0,2,0,2,0,0,0,0,2,0.4865179111297087,0.8637697235054841,0,"Average experience, could improve."
8073-IJDCM,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.477726143066649,-0.9984580668839692,1,"Terrible experience, always disconnects 😡"
5309-TAIKL,0,0,0,0,-1.0331224013585834,1,0,0,0,0,2,2,0,2,0,0,0,-0.0651986929254444,-0.8227491279948824,0,"Service is okay, nothing special."
6856-RAURS,0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,3,0.3369561811147576,-0.9473567862899698,0,Customer support bahut acha hai 👍
8778-LMWTJ,0,0,0,0,-0.9516816739185228,1,0,1,2,0,0,0,0,0,0,1,2,0.3352943841145911,-0.6947641496432584,0,"Regular monthly bills, same every month."
9717-IOAAF,1,0,0,1,-0.2187151269579764,1,2,2,1,1,1,1,1,1,2,1,1,-1.2932666760482092,-0.6592912520559767,0,Best customer service ever!!
8884-ADFVN,1,1,1,0,-1.0331224013585834,1,2,1,0,0,2,0,2,2,0,1,2,1.2359883582046305,-0.6980090257760092,1,"Never got refund, so frustrated!"
2845-KDHVX,0,0,1,0,1.2879383306831464,1,0,0,0,2,2,2,0,2,2,1,3,0.1175989770928291,0.9257314058499148,0,Loving the wait time on customer support... NOT!
0848-SOMKO,1,0,0,0,1.5322605130033284,0,1,0,2,0,2,2,0,2,2,0,0,-0.5437962289732878,0.5125063636383935,0,Fast and reliable connection 👍
2720-WGKHP,1,1,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,2,0,1,2,0.9717626351782166,-0.9272032358872392,1,Not bad 😂
6734-FQAJX,1,1,0,0,1.4100994218432374,1,0,1,2,2,0,2,2,2,2,1,2,1.3390197722149295,2.158740188320596,0,Customer support is useless…
2869-ADAWR,0,0,0,0,0.5142514200025698,1,2,1,0,2,0,0,2,0,0,1,1,0.8155537171626008,0.7659378118024146,1,"Supprt team was helpfull, thx!"
1535-VTJOQ,0,0,0,0,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,1,-1.3165318340505352,-0.7632818062150833,0,Really love the new features.
6368-TZZDT,1,0,1,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,2,0,1,-1.504314895069307,-0.9646627923313073,0,😤😤😤
0943-ZQPXH,1,0,1,1,0.4735310562825394,1,0,1,0,0,2,0,2,2,0,1,0,0.936864898174728,0.812756738860675,0,Love it! 😍🔥
1293-BSEUN,0,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,1,3,-1.46443176706532,-0.3530146783014437,0,"It's fine, gets the job done."
9894-EZEWG,0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,1,0.3170146171127639,-0.9746181606025356,1,"Speed mast hai, par thoda expensive hai."
1302-TPUBN,1,0,0,0,1.369379058123207,1,0,2,1,1,1,1,1,1,2,0,0,-1.5093002860698053,-0.4596320369489676,0,"Very satisfied, keep it up!"
7851-FLGGQ,1,0,0,0,-1.2774445836787656,0,1,0,0,2,0,2,0,2,0,1,3,-0.6684310039857471,-0.9877080350700264,1,"No complaints, no praises."
0637-UBJRP,1,0,1,1,-0.7888002190384014,1,0,1,2,0,0,0,0,2,0,0,2,0.641065032145158,-0.5238673399850534,1,Ths is the worst experiance ever!
0940-OUQEC,1,0,0,0,-0.9109613101984924,1,2,1,0,2,0,0,0,0,0,1,0,0.5297246331340278,-0.6591808821194886,1,"Service is okay, nothing special."
2378-VTKDH,1,1,1,0,1.3286586944031769,1,2,1,0,2,2,0,2,2,0,1,2,1.3157546142126038,1.8968764770088824,0,Really love the new features.
0927-CNGRH,1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098069141,-0.9987891766934336,0,Fast and reliable connection 👍
8608-OZTLB,1,0,1,1,0.2292088739623573,1,0,0,2,2,2,2,2,0,1,0,2,0.3087056321119333,0.22973858635583,0,"Slow internet, drops frequently."
2335-GSODA,1,0,0,1,-0.3815965818380978,0,1,0,2,0,2,2,0,0,2,0,3,-0.8196545310008642,-0.628740853636065,0,
1952-DVVSW,0,0,1,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.9260112405731674,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
0702-PGIBZ,1,0,0,1,-1.1552834925186746,1,2,1,0,2,0,0,2,2,0,1,2,1.2276793732037996,-0.8464786643398282,1,Overpricd but good speed.
6656-GULJQ,1,0,1,1,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,1,0.6244470621434968,1.682648430285442,0,Best customer service ever!!
9853-JFZDU,0,0,1,0,0.1070477828022663,1,0,0,0,2,0,2,0,0,0,0,2,-0.2629525359452129,-0.1857821505346442,0,👌👌👌
1963-VAUKV,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.998413918909374,1,Ths is the worst experiance ever!
3777-XROBG,0,0,1,1,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.502653098069141,-0.5307764980092097,0,Surely the best network in the world...if you live in a cave.
6994-FGRHH,1,0,1,1,1.5322605130033284,1,0,1,0,2,2,2,2,2,1,1,2,1.3755793062185846,2.292685143242579,0,Really love the new features.
4000-VGMQP,1,0,1,1,0.2292088739623573,1,2,0,0,2,2,0,2,2,1,0,1,0.4715617381282135,0.256337741049467,0,Loving the wait time on customer support... NOT!
3999-WRNGR,0,0,1,1,1.125056875803025,0,1,0,0,2,0,0,2,2,0,1,2,-0.4989277099688025,0.3476799004870349,0,Ths is the worst experiance ever!
3466-RITXD,1,0,0,0,-0.2594354906780068,1,2,1,2,2,0,0,2,0,0,1,1,0.9185851311729007,0.0299690013123328,0,"Speed mast hai, par thoda expensive hai."
2680-XKKNJ,0,0,0,0,-0.9924020376385532,1,0,0,2,2,0,2,0,0,1,0,0,-0.2180840169407275,-0.8002557349386035,0,Ughh... why me? 😒
3058-HJCUY,1,0,1,1,0.3513699651224484,1,2,1,0,0,2,2,2,2,1,1,2,1.2575917192067896,0.8526885818820771,1,"Very satisfied, keep it up!"
2974-GGUXS,0,1,1,0,0.1477681465222966,1,2,1,0,2,0,0,2,0,0,1,1,0.9036289581714056,0.4499266096496295,0,Really love the new features.
7994-XIRTR,1,1,0,0,0.880734693482843,1,0,0,0,0,2,2,0,2,1,0,0,0.0162293600826957,0.550981323498152,0,Servce is good but cn get bettr.
3259-FDWOY,1,0,1,1,1.5729808767233588,1,2,1,0,2,2,0,2,2,2,1,0,1.3705939152180862,2.402437008086365,1,👌👌👌
2101-RANCD,0,0,0,0,0.9214550572028734,1,2,1,0,0,0,0,0,0,0,1,2,0.2771314891087769,0.8224692932716295,0,
7921-BEPCI,0,0,0,0,1.6137012404433893,1,2,0,2,2,0,0,0,0,2,0,0,-0.1665683099355778,0.8754910107605225,0,"Terrible experience, always disconnects 😡"
0807-ZABDG,0,0,0,1,-1.1960038562387048,1,0,0,2,0,0,2,0,0,0,1,3,-0.3211154309510272,-0.9391452630152536,1,Conncetion is baddd sometimes.
8510-TMWYB,0,0,1,1,0.880734693482843,1,2,0,0,2,2,0,0,0,2,1,0,-0.1649065129354117,0.4258218155206239,0,Best customer service ever!!
3258-ZKPAI,1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.722894879253304,2.6733952021647003,0,"Slow internet, drops frequently."
1428-IEDPR,1,0,0,0,0.7992939660427822,1,2,1,2,0,2,2,2,2,2,1,2,1.48027251722905,1.522876910225239,0,
5298-GSTLM,0,1,0,0,1.125056875803025,1,2,1,2,0,0,0,2,2,1,1,0,1.217708591202803,1.7194236931232836,0,
4450-YOOHP,0,0,0,0,0.2699292376823877,0,1,0,0,0,2,0,2,2,0,1,1,-0.4690153639658123,-0.1662245977889493,0,"Never got refund, so frustrated!"
6728-CZFEI,0,0,0,0,-0.7073594915983407,1,0,0,0,0,0,0,2,0,1,0,3,-0.2862176939475387,-0.5960051304736886,0,"Great service, very happy! 😊"
5748-RNCJT,1,0,0,0,1.4915401492832985,1,2,1,0,0,2,2,2,2,2,1,0,1.3872118852197473,2.2369262513287804,1,Customer support is useless…
3653-NCRDJ,1,0,1,1,0.4328106925625091,1,0,2,1,1,1,1,1,1,1,1,3,-1.5142856770703037,-0.6647214529311921,0,"Oh great, another outage, just what I needed 🙄"
6121-TNHBO,0,1,0,0,1.247217966963116,1,2,0,2,2,2,2,2,0,1,0,0,0.6061672951416694,1.3072802762893456,0,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
5119-NZPTV,1,1,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,2,0.1774236690988095,-0.944884499712636,0,Conncetion is baddd sometimes.
6519-ZHPXP,0,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,0,1.4470365772257276,2.3829898252771584,0,Customer support is useless…
7739-LAXOG,0,0,1,1,-0.0151133083578247,1,2,1,0,0,2,0,0,2,0,1,0,0.8737166121684152,0.2969318036897975,1,"Provider cares so much, especially when you pay bills."
3472-QPRCH,1,0,1,1,0.3106496014024181,1,2,2,1,1,1,1,1,1,2,0,1,-1.3132082400502028,-0.5628941495272526,0,Ughh... why me? 😒
8224-UAXBZ,0,0,1,0,1.0436161483629645,0,1,0,2,2,0,0,2,0,1,1,2,-0.6451658459834212,0.1139825969670897,0,"Very satisfied, keep it up!"
9610-WCESF,1,0,0,0,1.4100994218432374,0,1,0,2,0,0,2,2,0,2,0,2,-0.6933579589882389,0.3599309634372163,0,
9776-CLUJA,0,1,1,0,0.758573602322752,1,2,1,2,0,0,0,0,0,0,1,2,0.4233696251233959,0.67344780502537,1,Fast and reliable connection 👍
2486-WYVVE,1,0,1,0,-0.055833672077855,1,2,0,0,0,2,2,2,2,1,1,3,0.4831943171293762,0.0892155832191556,0,"Supprt team was helpfull, thx!"
3865-ZYKAD,1,1,1,0,1.4915401492832985,1,2,1,2,2,0,0,0,0,0,1,1,0.6693155811479823,1.546827186443161,0,"Worst service ever, totally disappointed."
1422-DGUBX,1,0,1,0,-0.0151133083578247,1,2,1,0,0,0,2,0,0,1,1,2,0.4815325201292102,0.1488815708846333,0,
2999-AANRQ,0,0,0,0,-0.4630373092781585,1,0,0,2,2,0,2,2,0,2,0,1,0.2089978121019659,-0.3342297151111656,0,👌👌👌
8668-KNZTI,1,0,0,0,0.7992939660427822,1,0,0,2,0,2,0,0,0,1,0,2,-0.3659839499555126,0.2245953473154836,0,"Regular monthly bills, same every month."
0480-KYJVA,0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3464441800535252,-0.2195994990746041,0,"No complaints, no praises."
6034-ZRYCV,0,0,1,0,1.6137012404433893,0,1,0,0,2,2,0,2,2,2,1,2,-0.3510277769540174,0.7308843199737877,1,Customer support bahut acha hai 👍
9746-YKGXB,1,0,1,1,0.7992939660427822,0,1,0,2,0,2,0,0,2,1,0,0,-0.681725379987076,-0.002568055964365,0,Loving the wait time on customer support... NOT!
3926-YZVVX,0,0,0,0,0.3513699651224484,1,0,0,0,0,0,2,0,0,1,0,0,-0.4889569279678058,-0.1116356272019251,0,Fast and reliable connection 👍
6000-UKLWI,1,0,0,0,0.3513699651224484,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.6531988315618324,0,"Slow internet, drops frequently."
2079-FBMZK,0,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,0,0,0,1,3,0.1491731200959855,-0.8227049800202871,1,Surely the best network in the world...if you live in a cave.
6332-FBZRI,1,0,1,1,1.4100994218432374,1,2,0,2,2,2,2,0,0,1,1,1,0.1524967140963176,1.046895522126573,0,"Worst service ever, totally disappointed."
2096-XOTMO,0,0,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.5093002860698053,-0.8856158438185155,0,"Regular monthly bills, same every month."
3266-FTKHB,1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,2,0,3,-1.51594747407047,-0.8557938869794255,0,Customer support is useless…
8221-EQDGL,1,0,1,0,0.1070477828022663,1,0,0,2,2,2,0,0,0,0,0,3,-0.1250233849314247,-0.0668695809623437,0,"Service is okay, nothing special."
2346-LOCWC,0,0,1,1,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.4710789550659844,-0.48144113639902,0,"Terrible experience, always disconnects 😡"
6608-QQLVK,1,0,0,0,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,1,2,-0.4740007549663106,-0.9851253785562044,1,Bill payment ka process easy nahi hai.
0298-XACET,1,0,1,1,0.7992939660427822,0,1,0,0,2,2,2,2,0,2,0,3,-0.4839715369673072,0.1201191654358292,0,"Average experience, could improve."
7560-QJAVJ,0,0,0,0,1.5322605130033284,1,0,0,2,0,2,2,2,2,2,0,0,0.4931650991303729,1.4602088602872847,0,Ughh... why me? 😒
2995-YWTCD,0,0,1,1,-0.5444780367182193,1,2,2,1,1,1,1,1,1,2,1,0,-1.3248408190513656,-0.8009400285448298,0,"It's fine, gets the job done."
3551-HUAZH,1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3203382111130964,-0.9745740126279402,1,Surely the best network in the world...if you live in a cave.
9137-UIYPG,0,0,1,1,0.1070477828022663,1,0,1,2,0,2,2,2,2,0,1,2,1.4005062612210766,0.6509764859563888,0,Ths is the worst experiance ever!
2809-ZMYOQ,0,0,0,0,-0.0151133083578247,1,2,1,0,0,2,0,2,2,0,1,2,1.2160467942026365,0.4648706990501209,0,"Very satisfied, keep it up!"
5084-OOVCJ,0,0,1,1,-0.62591876415828,1,0,0,2,0,0,2,0,0,0,1,1,-0.3128064459501966,-0.6010379995775469,0,
0254-WWRKD,0,0,1,1,1.4100994218432374,1,0,0,0,2,0,0,0,0,1,0,1,-0.4723389579661445,0.5076280124456186,0,"Service is okay, nothing special."
7727-SHVZV,0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,0,-1.504314895069307,-0.9410436259228494,0,
6302-JGYRJ,1,0,0,1,-0.055833672077855,1,2,0,0,2,0,2,2,2,1,1,3,0.4881797081298748,0.1349970328744277,1,"Service is okay, nothing special."
5339-PXDVH,1,0,0,0,-1.1552834925186746,1,2,1,2,0,0,0,2,0,0,0,2,0.8604222361670865,-0.8449776332035898,0,Not bad 😂
2205-LPVGL,1,1,1,1,1.0436161483629645,1,2,1,2,2,0,2,0,0,1,1,0,0.8338334841644282,1.2554947020891198,0,"Speed mast hai, par thoda expensive hai."
8782-NUUOL,1,0,0,0,1.125056875803025,1,0,0,2,0,2,2,2,2,1,0,3,0.4732235351283796,1.1121683025656472,0,"Never got refund, so frustrated!"
3685-YLCMQ,1,0,0,0,1.0436161483629645,1,2,1,0,0,2,2,2,2,1,1,2,1.325725396213601,1.7384073221992402,1,
7601-WFVZV,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098069141,-0.9987891766934336,0,Love it! 😍🔥
4609-KNNWG,0,0,1,1,-0.2187151269579764,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,-0.7645620974783456,0,"It's fine, gets the job done."
4868-AADLV,1,1,1,1,1.369379058123207,1,2,1,2,2,2,2,2,2,1,1,2,1.7112623002521414,2.4636040268880817,0,"Never got refund, so frustrated!"
9529-OFXHY,1,0,0,0,-0.7073594915983407,1,2,1,2,0,0,0,2,0,0,1,0,0.7640380101574512,-0.459013965304634,0,"Average experience, could improve."
8634-MPHTR,1,1,1,0,0.5956921474426305,1,2,1,0,0,2,0,2,2,0,1,2,1.1728400721983174,1.143049810795023,1,Loving the wait time on customer support... NOT!
2669-QVCRG,0,0,0,0,0.3513699651224484,1,2,1,2,0,0,0,0,0,0,1,1,0.5496661971360212,0.4011872456964757,0,Really love the new features.
2478-EEWWM,1,0,1,0,1.0843365120829946,0,1,0,0,0,0,0,2,2,0,1,2,-0.6800635829869099,0.1698960067919713,0,Really love the new features.
9174-IHETN,0,0,0,1,0.7178532386027215,1,0,1,0,0,0,0,0,0,2,0,1,0.1857326540996401,0.5525927245708786,0,Not bad 😂
2233-TXSIU,1,0,1,1,-0.62591876415828,0,1,0,2,0,2,0,2,0,1,0,1,-0.6750781919864114,-0.6577019249705477,0,Conncetion is baddd sometimes.
9644-UMGQA,1,0,1,1,-1.0738427650786138,1,0,0,2,0,0,0,0,0,0,1,2,-0.518869273970796,-0.876896618835954,0,"Average experience, could improve."
3256-EZDBI,1,1,1,0,0.758573602322752,0,1,0,0,2,0,0,0,0,0,1,1,-1.1736172920362484,-0.3631466384710531,0,Customer support bahut acha hai 👍
8761-NSOBC,1,0,0,0,0.4735310562825394,1,0,1,0,2,0,2,2,2,0,0,2,1.1894580421999783,0.9342740389340952,1,"Terrible experience, always disconnects 😡"
0419-YAAPX,1,0,1,0,0.6771328748826912,1,0,1,0,2,0,0,2,0,0,1,1,0.682609957149311,0.8900377683896566,0,"Terrible experience, always disconnects 😡"
8413-VONUO,1,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,2,2,0,0,2,1.0266019361836989,-0.9335605442289548,1,Love it! 😍🔥
0872-CASZJ,1,0,1,0,1.0843365120829946,1,2,0,2,0,0,2,0,2,1,1,3,0.144187729095487,0.8012782654659105,0,😤😤😤
4726-DLWQN,1,1,0,0,0.7178532386027215,1,2,0,2,2,0,0,2,0,0,1,0,0.1857326540996401,0.5177158246406327,0,"No complaints, no praises."
8164-OCKUJ,0,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-0.4396771524319154,0,"No complaints, no praises."
3094-JOJAI,1,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,0,3,0.3120292261122658,-0.395087698090715,0,"Provider cares so much, especially when you pay bills."
9494-MRNYX,1,0,0,0,-0.9109613101984924,1,2,1,0,0,0,0,0,0,0,0,2,0.3419415721152558,-0.6602845814843697,0,Ths is the worst experiance ever!
2599-CZABP,1,0,1,0,-0.748079855318371,1,0,0,0,0,0,0,0,0,1,0,2,-0.6700928009859131,-0.7243212186347769,0,Fast and reliable connection 👍
7945-PRBVF,1,0,0,0,0.1070477828022663,1,0,2,1,1,1,1,1,1,2,0,0,-1.439504812062828,-0.6959782189446277,0,"Service is okay, nothing special."
4544-RXFMG,1,0,1,1,-0.9924020376385532,1,0,0,0,0,0,0,0,0,1,1,3,-0.7083141319897339,-0.8548888535002229,0,"Service is okay, nothing special."
0859-YGKFW,1,0,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,1,0,0,-1.4860351280674795,-0.8547122616018419,0,😤😤😤
1150-FTQGN,0,0,1,1,1.125056875803025,1,2,1,2,2,0,0,2,0,1,0,0,0.9767480261787151,1.558371881799819,0,"Oh great, another outage, just what I needed 🙄"
9223-UCPVT,0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,2,2,0,0,2,0.9850570111795456,-0.9657444177088906,1,
7196-LIWRH,0,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.9524779513430188,0,Love it! 😍🔥
5448-VWNAM,0,0,0,1,-0.5444780367182193,1,2,0,2,2,0,2,2,0,0,1,3,0.3701921211180801,-0.4001205671945733,0,"Average experience, could improve."
1177-XZBJL,1,0,1,1,0.8400143297628127,1,2,0,2,2,0,2,0,0,1,0,0,-0.0203301739209587,0.5340285012535769,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
3518-FSTWG,1,1,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,0,1.4885815022298807,2.4894085180390038,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
9330-VOFSZ,0,0,1,0,1.125056875803025,1,2,1,0,2,2,2,2,2,2,1,1,1.5301264272340338,1.9243144432198287,0,"Average experience, could improve."
4351-QLCSU,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,1,-0.3244390249513595,-0.9831387196994184,1,Ughh... why me? 😒
0939-EREMR,0,0,0,1,-0.7888002190384014,1,0,0,0,0,2,2,0,0,0,0,3,-0.3759547319565092,-0.6903935001583289,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
9389-ACWBI,0,0,1,1,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,0,1,0.1724382780983114,-0.8659699951236302,0,"No complaints, no praises."
5419-JPRRN,1,0,0,0,-1.2774445836787656,1,2,1,0,0,2,0,2,2,0,1,2,1.219370388202969,-0.9626319854999258,1,Bill payment ka process easy nahi hai.
3644-QXEHN,1,0,1,1,-0.7888002190384014,1,0,1,0,0,2,0,2,2,0,0,2,1.071470455188184,-0.4182874587405177,0,"Very satisfied, keep it up!"
2911-IJORQ,1,0,0,0,0.188488510242327,1,2,0,2,2,2,2,2,2,1,1,0,0.85876043916692,0.4753558430164923,0,Best customer service ever!!
