customerID,churn_prediction,churn_probability,top_shap_features
8224-UAXBZ,0,0.023313021,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'SentimentScore', 'PhoneService'], 'values': [-1.0169936418533325, -0.8158469200134277, -0.8150887489318848, -0.7074125409126282, 0.6297420263290405]}"
9610-WCESF,0,0.026582137,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'OnlineSecurity', 'PhoneService'], 'values': [-1.885915994644165, -0.8477602601051331, -0.6412559747695923, -0.4530579447746277, 0.4484789967536926]}"
9776-CLUJA,1,0.50698245,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'SentimentScore', 'PaymentMethod'], 'values': [0.7249309420585632, -0.6599202752113342, -0.6130445599555969, 0.33163848519325256, 0.2114163488149643]}"
2486-WYVVE,0,0.095996894,"{'features': ['Contract', 'tenure', 'TechSupport', 'OnlineSecurity', 'DeviceProtection'], 'values': [-0.7864458560943604, -0.5091551542282104, -0.4246317446231842, 0.2659282982349396, -0.2364850640296936]}"
3865-ZYKAD,0,0.3543388,"{'features': ['tenure', 'Contract', 'OnlineSecurity', 'MonthlyCharges', 'service'], 'values': [-0.9595462679862976, 0.6395803093910217, -0.529254674911499, 0.2847103178501129, 0.24609892070293427]}"
1422-DGUBX,0,0.20031293,"{'features': ['Contract', 'TechSupport', 'PaymentMethod', 'tenure', 'OnlineSecurity'], 'values': [-1.235771894454956, -0.36781513690948486, 0.2945919334888458, -0.22809289395809174, 0.2127588391304016]}"
2999-AANRQ,0,0.053250846,"{'features': ['Contract', 'OnlineSecurity', 'MonthlyCharges', 'TechSupport', 'InternetService'], 'values': [-2.2635648250579834, -0.3857986629009247, -0.2891446650028229, -0.27773192524909973, 0.17693723738193512]}"
8668-KNZTI,0,0.059227422,"{'features': ['Contract', 'bills', 'MonthlyCharges', 'tenure', 'every'], 'values': [-0.8834677934646606, -0.5431960821151733, -0.5372427105903625, -0.4859774112701416, 0.4183748662471771]}"
0480-KYJVA,0,0.002935884,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TotalCharges', 'Dependents'], 'values': [-1.9984384775161743, -1.3202584981918335, -1.0549955368041992, -0.3929861783981323, -0.358499675989151]}"
6034-ZRYCV,0,0.15414815,"{'features': ['Contract', 'tenure', 'PhoneService', 'OnlineSecurity', 'TechSupport'], 'values': [-2.0922911167144775, -1.2528679370880127, 0.8971707820892334, 0.4412344992160797, 0.372033029794693]}"
9746-YKGXB,0,0.026875501,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'tenure', 'Dependents'], 'values': [-0.967750072479248, -0.9149059057235718, -0.5546648502349854, -0.5453559160232544, -0.44253790378570557]}"
3926-YZVVX,0,0.064184494,"{'features': ['MonthlyCharges', 'Contract', 'TotalCharges', 'tenure', 'SentimentScore'], 'values': [-1.0827205181121826, -1.0227444171905518, -0.34879305958747864, -0.2592069208621979, 0.2514854669570923]}"
6000-UKLWI,0,0.03647888,"{'features': ['Contract', 'MonthlyCharges', 'PaymentMethod', 'slow', 'TotalCharges'], 'values': [-2.1556479930877686, -0.6869385242462158, -0.15609204769134521, 0.1448049545288086, 0.12477906048297882]}"
2079-FBMZK,1,0.6254968,"{'features': ['the', 'Contract', 'tenure', 'PaymentMethod', 'TechSupport'], 'values': [-1.0032072067260742, 0.7282330989837646, 0.644822895526886, -0.48521339893341064, 0.1616465151309967]}"
6332-FBZRI,0,0.07632167,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TechSupport', 'Dependents'], 'values': [-0.767314076423645, -0.5279716849327087, -0.3843819499015808, -0.31123077869415283, -0.24529039859771729]}"
2096-XOTMO,0,0.08235407,"{'features': ['MonthlyCharges', 'bills', 'Contract', 'every', 'PaymentMethod'], 'values': [-1.472557783126831, -0.7033326029777527, 0.5562564730644226, 0.44506072998046875, -0.33784618973731995]}"
3266-FTKHB,0,0.0042921007,"{'features': ['Contract', 'MonthlyCharges', 'customer', 'PaymentMethod', 'support'], 'values': [-1.968565821647644, -1.5150072574615479, -0.35857266187667847, -0.3183744549751282, -0.22107654809951782]}"
8221-EQDGL,0,0.09323803,"{'features': ['tenure', 'MonthlyCharges', 'OnlineSecurity', 'PaymentMethod', 'Contract'], 'values': [-0.7125892639160156, -0.6890616416931152, -0.5710349678993225, -0.44603124260902405, 0.3916763365268707]}"
2346-LOCWC,0,0.020438336,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'Dependents', 'SentimentScore'], 'values': [-1.962726354598999, -1.1117810010910034, -0.48822927474975586, -0.29274606704711914, 0.14033614099025726]}"
6608-QQLVK,1,0.80504376,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'TotalCharges', 'TechSupport'], 'values': [1.1182633638381958, 0.8613733649253845, -0.8301283717155457, -0.3489570617675781, 0.23563063144683838]}"
0298-XACET,0,0.023304647,"{'features': ['Contract', 'MonthlyCharges', 'average', 'PhoneService', 'TechSupport'], 'values': [-1.7729239463806152, -0.7303101420402527, -0.5031262636184692, 0.4793686270713806, -0.4589916467666626]}"
7560-QJAVJ,0,0.021949235,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TotalCharges', 'InternetService'], 'values': [-2.1141891479492188, -0.8190605640411377, -0.4617431163787842, 0.30769166350364685, 0.30064284801483154]}"
2995-YWTCD,0,0.028208219,"{'features': ['Contract', 'MonthlyCharges', 'done', 'Dependents', 'TotalCharges'], 'values': [-1.5305311679840088, -1.2091249227523804, 0.4537521302700043, -0.2801174819469452, -0.22205907106399536]}"
3551-HUAZH,1,0.79965836,"{'features': ['tenure', 'the', 'Contract', 'TechSupport', 'OnlineSecurity'], 'values': [1.0785977840423584, -1.0218721628189087, 0.8321627378463745, 0.22155801951885223, 0.1914738416671753]}"
9137-UIYPG,0,0.27759793,"{'features': ['MonthlyCharges', 'tenure', 'TechSupport', 'TotalCharges', 'Dependents'], 'values': [1.075713038444519, -0.5193062424659729, -0.4666421711444855, -0.3958944082260132, -0.3817697763442993]}"
2809-ZMYOQ,1,0.668993,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'SentimentScore', 'it'], 'values': [1.004732370376587, -0.6222562193870544, 0.5710468292236328, -0.3708157241344452, -0.3666734993457794]}"
5084-OOVCJ,0,0.31609875,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'Dependents', 'TechSupport'], 'values': [0.6113519668579102, -0.5879506468772888, -0.43464893102645874, -0.3316279351711273, -0.32486987113952637]}"
0254-WWRKD,0,0.19656059,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'nothing', 'Dependents'], 'values': [-0.6932908296585083, -0.47683003544807434, -0.3740699291229248, 0.3726407587528229, -0.36588773131370544]}"
7727-SHVZV,0,0.35971275,"{'features': ['MonthlyCharges', 'Contract', 'TotalCharges', 'gender', 'PaymentMethod'], 'values': [-1.2362816333770752, 0.7330455780029297, -0.2306455671787262, 0.2212582379579544, 0.19074006378650665]}"
6302-JGYRJ,1,0.5358783,"{'features': ['is', 'TechSupport', 'Dependents', 'TotalCharges', 'tenure'], 'values': [0.486213743686676, -0.43001773953437805, -0.39687851071357727, 0.39398419857025146, -0.39077484607696533]}"
5339-PXDVH,1,0.6083317,"{'features': ['OnlineSecurity', 'Contract', 'tenure', 'MonthlyCharges', 'not'], 'values': [-1.0077773332595825, 0.8409063220024109, 0.5098076462745667, 0.44270002841949463, -0.3911358416080475]}"
2205-LPVGL,0,0.041340806,"{'features': ['Contract', 'tenure', 'TechSupport', 'speed', 'OnlineSecurity'], 'values': [-1.0880627632141113, -0.6790485382080078, -0.4425415098667145, 0.34984228014945984, -0.28748154640197754]}"
8782-NUUOL,0,0.06387356,"{'features': ['tenure', 'Contract', 'OnlineSecurity', 'InternetService', 'DeviceProtection'], 'values': [-0.8373526334762573, -0.6063866019248962, -0.483295738697052, 0.31309497356414795, -0.2853322923183441]}"
3685-YLCMQ,0,0.44551873,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'TechSupport', 'TotalCharges'], 'values': [1.217078447341919, -0.6120355129241943, -0.5366754531860352, -0.4110504984855652, 0.29499897360801697]}"
7601-WFVZV,0,0.34010008,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'it', 'PaperlessBilling'], 'values': [1.1396335363388062, -1.026816964149475, 0.7504251003265381, -0.3245053291320801, -0.2348499894142151]}"
4609-KNNWG,0,0.008792123,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'done', 'TotalCharges'], 'values': [-1.5515207052230835, -1.0361958742141724, -0.48478713631629944, 0.32037705183029175, -0.24796095490455627]}"
4868-AADLV,0,0.086494826,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'OnlineSecurity', 'TotalCharges'], 'values': [0.8049569129943848, -0.5945723652839661, -0.5848653316497803, -0.5161422491073608, 0.4531913101673126]}"
9529-OFXHY,0,0.18731815,"{'features': ['average', 'OnlineSecurity', 'Contract', 'PaymentMethod', 'MonthlyCharges'], 'values': [-0.8517712354660034, -0.7459725737571716, 0.7456653118133545, -0.418100506067276, 0.20237566530704498]}"
8634-MPHTR,1,0.9092859,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'loving', 'the'], 'values': [1.3373308181762695, 0.7387555837631226, -0.5972520112991333, -0.42661479115486145, 0.418155312538147]}"
2669-QVCRG,0,0.41140166,"{'features': ['the', 'Contract', 'tenure', 'OnlineSecurity', 'TechSupport'], 'values': [-0.8390896320343018, 0.7245115041732788, -0.5282663106918335, -0.46505630016326904, 0.17048045992851257]}"
2478-EEWWM,0,0.28704846,"{'features': ['MonthlyCharges', 'the', 'tenure', 'PhoneService', 'Contract'], 'values': [-0.9969935417175293, -0.9747416377067566, -0.9737166166305542, 0.660159707069397, 0.5006901621818542]}"
9174-IHETN,0,0.048331812,"{'features': ['Contract', 'tenure', 'Dependents', 'OnlineSecurity', 'not'], 'values': [-2.2651748657226562, -0.5033887624740601, -0.20315714180469513, 0.1846456378698349, -0.17804943025112152]}"
2233-TXSIU,0,0.09791252,"{'features': ['Contract', 'MonthlyCharges', 'PhoneService', 'Dependents', 'OnlineSecurity'], 'values': [-0.9786256551742554, -0.643913209438324, 0.6131458878517151, -0.44488364458084106, -0.3238166570663452]}"
9644-UMGQA,0,0.18163554,"{'features': ['average', 'MonthlyCharges', 'Contract', 'OnlineSecurity', 'Dependents'], 'values': [-0.9235148429870605, -0.6973183155059814, 0.6274620294570923, -0.453182578086853, -0.41992852091789246]}"
3256-EZDBI,0,0.20510624,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'PhoneService', 'TotalCharges'], 'values': [-1.1695095300674438, -0.7481687068939209, 0.6188654899597168, 0.4118714928627014, -0.40361952781677246]}"
8761-NSOBC,1,0.5872574,"{'features': ['MonthlyCharges', 'Contract', 'TechSupport', 'tenure', 'SentimentScore'], 'values': [0.8195422887802124, 0.5703490972518921, -0.5127569437026978, -0.48389673233032227, -0.19047483801841736]}"
0419-YAAPX,0,0.34463632,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'TechSupport', 'Partner'], 'values': [-0.8322581052780151, 0.6718939542770386, 0.30265966057777405, 0.22300727665424347, -0.21153509616851807]}"
8413-VONUO,1,0.7452485,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'OnlineBackup', 'it'], 'values': [0.8154883980751038, 0.6361269950866699, 0.6192690134048462, -0.3318067789077759, -0.2628020942211151]}"
0872-CASZJ,0,0.03534529,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'OnlineSecurity', 'PaymentMethod'], 'values': [-0.6959987878799438, -0.5514219403266907, -0.5412412285804749, -0.5343752503395081, -0.4902207553386688]}"
4726-DLWQN,0,0.07244044,"{'features': ['Contract', 'OnlineSecurity', 'tenure', 'PaymentMethod', 'complaints'], 'values': [0.7273637056350708, -0.649217963218689, -0.6346240043640137, -0.37325769662857056, -0.33069130778312683]}"
8164-OCKUJ,0,0.006049841,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'complaints', 'Dependents'], 'values': [-1.959771990776062, -1.064882755279541, -0.6329873204231262, -0.38175466656684875, -0.3567247986793518]}"
3094-JOJAI,0,0.23735185,"{'features': ['PaymentMethod', 'Contract', 'tenure', 'TotalCharges', 'MonthlyCharges'], 'values': [-0.7234848141670227, 0.6504366397857666, -0.38824161887168884, -0.3354879319667816, -0.2133159190416336]}"
9494-MRNYX,0,0.40540516,"{'features': ['the', 'Contract', 'MonthlyCharges', 'PaperlessBilling', 'OnlineBackup'], 'values': [-0.9559580087661743, 0.6979550719261169, -0.3260043263435364, -0.2806357443332672, 0.25501060485839844]}"
2599-CZABP,0,0.14247811,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'SentimentScore', 'and'], 'values': [-1.2151223421096802, -0.8698869347572327, 0.23660187423229218, 0.2269713133573532, -0.18878290057182312]}"
7945-PRBVF,0,0.008185354,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'service', 'TotalCharges'], 'values': [-1.9508200883865356, -1.243944764137268, -0.382966548204422, -0.3210439682006836, -0.24963991343975067]}"
4544-RXFMG,0,0.07658079,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'service', 'nothing'], 'values': [-1.0699104070663452, -0.44695165753364563, -0.4057556390762329, -0.3954833745956421, 0.2941145896911621]}"
0859-YGKFW,0,0.03473898,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'TotalCharges', 'StreamingMovies'], 'values': [-1.1232051849365234, -1.0307459831237793, -0.348928838968277, -0.2184537649154663, -0.20902203023433685]}"
1150-FTQGN,0,0.029730013,"{'features': ['Contract', 'tenure', 'SentimentScore', 'MonthlyCharges', 'OnlineSecurity'], 'values': [-0.9237781763076782, -0.8156636953353882, -0.5251833200454712, 0.516012966632843, -0.3808763921260834]}"
9223-UCPVT,1,0.9586457,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'TechSupport', 'OnlineSecurity'], 'values': [1.33937668800354, 0.8496032953262329, 0.7088476419448853, 0.19457681477069855, 0.18942326307296753]}"
7196-LIWRH,0,0.019130908,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'PaymentMethod', 'PaperlessBilling'], 'values': [-2.2441582679748535, -1.1324732303619385, 0.3085041642189026, -0.2024652510881424, -0.17813965678215027]}"
5448-VWNAM,0,0.08359308,"{'features': ['average', 'Contract', 'OnlineSecurity', 'PaymentMethod', 'TechSupport'], 'values': [-0.6502727270126343, 0.5668045878410339, -0.5078271627426147, -0.46805691719055176, -0.3621305823326111]}"
1177-XZBJL,0,0.016230242,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'kabhi', 'OnlineSecurity'], 'values': [-0.9441903233528137, -0.7020013928413391, -0.4347878098487854, -0.4041418135166168, -0.3396398723125458]}"
3518-FSTWG,0,0.03262475,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'TotalCharges'], 'values': [-1.9545468091964722, -1.7816627025604248, 1.2430651187896729, -0.47880640625953674, 0.3569552004337311]}"
9330-VOFSZ,0,0.036479943,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TechSupport', 'average'], 'values': [-1.9555482864379883, 1.0315743684768677, -0.720223605632782, -0.43308454751968384, -0.3903583288192749]}"
4351-QLCSU,1,0.77146494,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'StreamingTV', 'TotalCharges'], 'values': [0.9384521842002869, 0.8779274821281433, -0.812069296836853, -0.349623441696167, -0.26651716232299805]}"
0939-EREMR,0,0.1607691,"{'features': ['MonthlyCharges', 'Contract', 'kabhi', 'tenure', 'Dependents'], 'values': [-0.7354366779327393, 0.5850425958633423, -0.5705864429473877, -0.4232236444950104, -0.31016579270362854]}"
9389-ACWBI,1,0.72743416,"{'features': ['Contract', 'tenure', 'Dependents', 'complaints', 'TotalCharges'], 'values': [0.795680820941925, 0.5672614574432373, -0.4440769553184509, -0.3679553270339966, -0.2210836559534073]}"
5419-JPRRN,1,0.9653368,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'TechSupport', 'OnlineSecurity'], 'values': [1.0516841411590576, 1.0431337356567383, 0.797016978263855, 0.2610812485218048, 0.22234398126602173]}"
3644-QXEHN,0,0.32244074,"{'features': ['MonthlyCharges', 'Dependents', 'Contract', 'SentimentScore', 'it'], 'values': [0.8182370662689209, -0.6530229449272156, 0.6170718669891357, -0.3955303728580475, -0.32598528265953064]}"
2911-IJORQ,0,0.041735943,"{'features': ['Contract', 'OnlineSecurity', 'tenure', 'SentimentScore', 'TotalCharges'], 'values': [-0.7721784710884094, -0.4095415771007538, -0.39957207441329956, -0.38922199606895447, -0.26129013299942017]}"
5921-NGYRH,0,0.077446215,"{'features': ['tenure', 'PaymentMethod', 'OnlineSecurity', 'Contract', 'EmojiNegativeCount'], 'values': [-1.1708004474639893, -0.7117510437965393, -0.6802739500999451, 0.6071956753730774, -0.2799718379974365]}"
2100-BDNSN,0,0.3995316,"{'features': ['TechSupport', 'bills', 'Contract', 'tenure', 'MonthlyCharges'], 'values': [-0.7294262647628784, -0.7272601127624512, 0.7070085406303406, 0.573533296585083, -0.47898826003074646]}"
5998-DZLYR,0,0.01864956,"{'features': ['Contract', 'tenure', 'TechSupport', 'OnlineBackup', 'OnlineSecurity'], 'values': [-2.1038875579833984, -0.908856987953186, -0.6944718360900879, -0.2476288080215454, 0.18072541058063507]}"
0488-GSLFR,1,0.9772463,"{'features': ['tenure', 'Contract', 'OnlineSecurity', 'PaymentMethod', 'TechSupport'], 'values': [1.2744487524032593, 0.9689027070999146, 0.25437283515930176, 0.1604657769203186, 0.15431293845176697]}"
9318-NKNFC,0,0.45906606,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'bilkul', 'kabhi'], 'values': [-1.4197745323181152, 1.0369844436645508, 0.7094003558158875, -0.45548251271247864, -0.35923102498054504]}"
3985-HOYPM,0,0.022592671,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'service', 'PaymentMethod'], 'values': [-1.192257285118103, -0.8950783014297485, -0.29259467124938965, -0.26078590750694275, -0.21508769690990448]}"
9728-FTTVZ,1,0.9781902,"{'features': ['tenure', 'Contract', 'OnlineSecurity', 'TechSupport', 'gender'], 'values': [1.274448037147522, 0.9690706133842468, 0.24000827968120575, 0.1563328206539154, 0.14373888075351715]}"
9548-LERKT,0,0.032746736,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'much', 'you'], 'values': [-1.647039532661438, -0.904449999332428, -0.33116039633750916, 0.2766702473163605, 0.24347317218780518]}"
6576-FBXOJ,0,0.19463615,"{'features': ['Contract', 'TechSupport', 'PhoneService', 'MonthlyCharges', 'SentimentScore'], 'values': [-0.7197518348693848, -0.641495406627655, 0.5981717705726624, -0.4818744957447052, -0.37761160731315613]}"
4310-KEDTB,0,0.056242485,"{'features': ['MonthlyCharges', 'tenure', 'PaymentMethod', 'Dependents', 'Contract'], 'values': [-1.396712064743042, -0.68548184633255, -0.631857693195343, -0.5699355602264404, 0.5277526378631592]}"
7254-IQWOZ,1,0.95490277,"{'features': ['tenure', 'Contract', 'nothing', 'is', 'OnlineSecurity'], 'values': [1.2401905059814453, 0.7625375986099243, -0.3319188356399536, 0.25451430678367615, 0.24194665253162384]}"
2474-BRUCM,1,0.7693574,"{'features': ['MonthlyCharges', 'Contract', 'OnlineSecurity', 'TechSupport', 'PaperlessBilling'], 'values': [1.0468448400497437, 0.6535400748252869, -0.38860753178596497, 0.1809837371110916, -0.16635103523731232]}"
4062-HBMOS,0,0.49931264,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'drops', 'DeviceProtection'], 'values': [0.9712741374969482, 0.6209815144538879, -0.5472402572631836, -0.41952401399612427, -0.29005730152130127]}"
0742-NXBGR,1,0.96307415,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'OnlineSecurity', 'SentimentScore'], 'values': [1.3142718076705933, 0.9000428915023804, 0.33426323533058167, 0.2639092803001404, 0.2003047615289688]}"
2676-ISHSF,0,0.18924384,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'it', 'TotalCharges'], 'values': [-1.255299687385559, 1.2096916437149048, 0.7198720574378967, -0.358439177274704, -0.3098263442516327]}"
9236-NDUCW,0,0.021333179,"{'features': ['Contract', 'MonthlyCharges', 'the', 'PaymentMethod', 'PhoneService'], 'values': [-1.7310386896133423, -0.9463685154914856, -0.6593036651611328, -0.4165356159210205, 0.3366277515888214]}"
4753-PADAS,0,0.32092682,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'OnlineBackup', 'TechSupport'], 'values': [1.1691703796386719, -0.9892395734786987, -0.5420195460319519, -0.22304633259773254, 0.19936013221740723]}"
6103-QCKFX,0,0.067305386,"{'features': ['tenure', 'MonthlyCharges', 'the', 'Contract', 'TechSupport'], 'values': [-0.701697587966919, -0.6307509541511536, -0.6037240624427795, 0.5117272734642029, -0.4078406095504761]}"
7781-EWARA,0,0.082531296,"{'features': ['Contract', 'tenure', 'PhoneService', 'TechSupport', 'MonthlyCharges'], 'values': [-0.6660653948783875, -0.5962191820144653, 0.5507926344871521, -0.5187826752662659, -0.39196211099624634]}"
6110-OHIHY,1,0.7857599,"{'features': ['Contract', 'the', 'tenure', 'MonthlyCharges', 'OnlineBackup'], 'values': [0.749786913394928, -0.6790419220924377, 0.4918941259384155, 0.3285338282585144, 0.2290744185447693]}"
7018-FPXHH,0,0.01423098,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'the', 'OnlineSecurity'], 'values': [-1.4820703268051147, -0.6928680539131165, -0.5456203818321228, -0.3065318465232849, -0.29818272590637207]}"
5889-LFOLL,1,0.87075734,"{'features': ['Contract', 'SentimentScore', 'OnlineSecurity', 'it', 'MonthlyCharges'], 'values': [0.8106182217597961, -0.3853317201137543, 0.24471911787986755, -0.24312657117843628, 0.23267585039138794]}"
5708-EVONK,1,0.5569557,"{'features': ['tenure', 'Contract', 'Dependents', 'MonthlyCharges', 'OnlineSecurity'], 'values': [-0.9270598292350769, 0.618334949016571, -0.4045856297016144, 0.39294832944869995, -0.3098437488079071]}"
8708-XPXHZ,1,0.6605882,"{'features': ['Contract', 'MonthlyCharges', 'Dependents', 'tenure', 'EmojiCount'], 'values': [0.6088225245475769, 0.5664641857147217, -0.5448867082595825, -0.42846545577049255, 0.17446985840797424]}"
0616-ATFGB,0,0.43898135,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'SentimentScore', 'PhoneService'], 'values': [-1.4731416702270508, 0.8873015642166138, 0.7435522675514221, -0.670799732208252, 0.35023951530456543]}"
0572-ZJKLT,0,0.028710384,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'PaymentMethod', 'OnlineSecurity'], 'values': [-1.8056366443634033, -0.5985077023506165, 0.5397405028343201, -0.3930482566356659, -0.35429367423057556]}"
5135-RDDQL,0,0.013107441,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'hai'], 'values': [-1.8905892372131348, -0.9115830063819885, -0.7358323335647583, -0.3800315260887146, 0.22545967996120453]}"
1353-LJWEM,0,0.22471339,"{'features': ['MonthlyCharges', 'Contract', 'kabhi', 'it', 'TechSupport'], 'values': [-0.7236278057098389, 0.6392198801040649, -0.6111242771148682, 0.29834264516830444, -0.29419729113578796]}"
1794-SWWKL,0,0.24044058,"{'features': ['Contract', 'MonthlyCharges', 'Dependents', 'TechSupport', 'PaymentMethod'], 'values': [0.5735413432121277, -0.5437082648277283, -0.47768768668174744, -0.4680423140525818, -0.20806215703487396]}"
6166-YIPFO,0,0.008301186,"{'features': ['Contract', 'tenure', 'PhoneService', 'TechSupport', 'OnlineSecurity'], 'values': [-2.146838903427124, -1.4767100811004639, 0.536594569683075, -0.5002883672714233, -0.4246198236942291]}"
7016-BPGEU,0,0.38941133,"{'features': ['MonthlyCharges', 'the', 'Contract', 'tenure', 'PhoneService'], 'values': [-1.164506196975708, -0.9206912517547607, 0.5725479125976562, -0.5017731189727783, 0.47086501121520996]}"
6876-ADESB,1,0.63855076,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'SentimentScore', 'Dependents'], 'values': [1.1549628973007202, 0.72011399269104, -0.3862299919128418, -0.37890586256980896, -0.31936562061309814]}"
9332-GYWLO,0,0.4719853,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'tenure', 'StreamingTV'], 'values': [-0.8018553853034973, 0.6843326687812805, -0.49462655186653137, 0.2966899573802948, -0.25068601965904236]}"
1963-SVUCV,1,0.80381536,"{'features': ['tenure', 'Contract', 'bills', 'MonthlyCharges', 'TotalCharges'], 'values': [0.922244131565094, 0.8241035342216492, -0.5018377304077148, -0.474001944065094, -0.36580929160118103]}"
4184-VODJZ,0,0.20314938,"{'features': ['tenure', 'Contract', 'Dependents', 'EmojiCount', 'OnlineSecurity'], 'values': [-0.8070374727249146, -0.7853320837020874, -0.313046395778656, 0.25999295711517334, 0.22719426453113556]}"
0220-EBGCE,1,0.8768928,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'TechSupport'], 'values': [0.8785871863365173, 0.7454702854156494, 0.44838306307792664, 0.24567309021949768, 0.2299007624387741]}"
1092-WPIVQ,0,0.010028657,"{'features': ['Contract', 'MonthlyCharges', 'PaymentMethod', 'Dependents', 'TotalCharges'], 'values': [-1.9651052951812744, -1.3222897052764893, -0.3949870467185974, -0.3173145055770874, -0.13839325308799744]}"
7233-IOQNP,0,0.1496688,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'TechSupport', 'PhoneService'], 'values': [-1.0150189399719238, -0.6810580492019653, 0.5875318050384521, -0.5480331778526306, 0.47565528750419617]}"
2834-JKOOW,0,0.037944943,"{'features': ['Contract', 'MonthlyCharges', 'PhoneService', 'OnlineSecurity', 'TechSupport'], 'values': [-1.1108548641204834, -0.722332775592804, 0.49367859959602356, -0.42957359552383423, -0.322173535823822]}"
2754-VDLTR,1,0.77612835,"{'features': ['Dependents', 'MonthlyCharges', 'Contract', 'tenure', 'great'], 'values': [-1.0244474411010742, 0.8235688805580139, 0.6285094618797302, 0.3405948877334595, 0.27018478512763977]}"
2400-FEQME,0,0.009157314,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'Dependents', 'service'], 'values': [-1.8255553245544434, -1.190373420715332, -0.4733487665653229, -0.3973624110221863, -0.2430182248353958]}"
3190-XFANI,1,0.6673688,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'TotalCharges', 'done'], 'values': [0.8781982660293579, -0.6842712759971619, -0.5020231604576111, 0.3961293399333954, 0.306413859128952]}"
7551-DACSP,1,0.50344163,"{'features': ['Contract', 'MonthlyCharges', 'Dependents', 'PaymentMethod', 'OnlineSecurity'], 'values': [0.6426499485969543, -0.49818849563598633, -0.3080868721008301, -0.225016787648201, 0.21536357700824738]}"
4957-SREEC,0,0.008230044,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'Dependents', 'TotalCharges'], 'values': [-1.9302146434783936, -1.1191082000732422, -0.5529133677482605, -0.37518179416656494, -0.27837640047073364]}"
7235-NXZCP,0,0.24923494,"{'features': ['Contract', 'customer', 'SentimentScore', 'ever', 'PaymentMethod'], 'values': [0.6976158022880554, -0.4909641444683075, -0.37842679023742676, -0.3550642728805542, -0.340431272983551]}"
0230-UBYPQ,0,0.020609172,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'TechSupport'], 'values': [-1.034493088722229, -0.9308336973190308, -0.717246949672699, -0.42301732301712036, -0.4191669821739197]}"
4923-ADWXJ,0,0.21766755,"{'features': ['Contract', 'MonthlyCharges', 'TechSupport', 'tenure', 'TotalCharges'], 'values': [0.6207433938980103, -0.6048383116722107, -0.5905255079269409, -0.5017622113227844, -0.27970388531684875]}"
